Name	RawCount	Condition	Log10 Count
hsa-miR-548av-3p	0	YoungOxy	
hsa-miR-7705	0	YoungOxy	
hsa-miR-328-5p	0	YoungOxy	
hsa-miR-3129-5p	0	YoungOxy	
hsa-miR-6755-5p	0	YoungOxy	
hsa-miR-6819-3p	0	YoungOxy	
hsa-miR-520d-3p	0	YoungOxy	
hsa-miR-3121-3p	0	YoungOxy	
hsa-miR-331-5p	0	YoungOxy	
hsa-miR-190a-3p	0	YoungOxy	
hsa-miR-3132	0	YoungOxy	
hsa-miR-610	0	YoungOxy	
hsa-miR-31-5p	0	YoungOxy	
hsa-miR-612	0	YoungOxy	
hsa-miR-935	0	YoungOxy	
hsa-miR-642a-5p	0	YoungOxy	
hsa-miR-518f-3p	0	YoungOxy	
hsa-miR-636	0	YoungOxy	
hsa-miR-6783-5p	0	YoungOxy	
hsa-miR-6770-3p	0	YoungOxy	
hsa-miR-1258	0	YoungOxy	
hsa-miR-578	0	YoungOxy	
hsa-miR-6506-5p	0	YoungOxy	
hsa-miR-3138	0	YoungOxy	
hsa-miR-676-3p	0	YoungOxy	
hsa-miR-6508-3p	0	YoungOxy	
hsa-miR-6775-3p	0	YoungOxy	
hsa-miR-6721-5p	0	YoungOxy	
hsa-miR-6864-5p	0	YoungOxy	
hsa-miR-6782-3p	0	YoungOxy	
hsa-miR-5193	0	YoungOxy	
hsa-miR-548am-3p	0	YoungOxy	
hsa-miR-424-5p	0	YoungOxy	
hsa-miR-491-3p	0	YoungOxy	
hsa-miR-371a-5p	0	YoungOxy	
hsa-miR-194-5p	0	YoungOxy	
hsa-miR-4659a-5p	0	YoungOxy	
hsa-miR-376c-3p	0	YoungOxy	
hsa-miR-4651	0	YoungOxy	
hsa-miR-4798-5p	0	YoungOxy	
hsa-miR-4524a-3p	0	YoungOxy	
hsa-miR-30b-5p	0	YoungOxy	
hsa-miR-4781-3p	0	YoungOxy	
hsa-miR-362-3p	0	YoungOxy	
hsa-miR-5687	0	YoungOxy	
hsa-miR-9-3p	0	YoungOxy	
hsa-miR-4758-3p	0	YoungOxy	
hsa-miR-1263	0	YoungOxy	
hsa-miR-2681-3p	0	YoungOxy	
hsa-miR-3609	0	YoungOxy	
hsa-miR-4667-5p	0	YoungOxy	
hsa-miR-548au-5p	0	YoungOxy	
hsa-miR-494-3p	0	YoungOxy	
hsa-miR-221-5p	0	YoungOxy	
hsa-miR-208a-5p	0	YoungOxy	
hsa-miR-548ah-3p	0	YoungOxy	
hsa-miR-6780a-3p	0	YoungOxy	
hsa-miR-410-5p	0	YoungOxy	
hsa-miR-4728-3p	0	YoungOxy	
hsa-miR-451b	0	YoungOxy	
hsa-miR-551a	0	YoungOxy	
hsa-miR-301a-5p	0	YoungOxy	
hsa-miR-4660	0	YoungOxy	
hsa-miR-619-5p	0	YoungOxy	
hsa-miR-6829-5p	0	YoungOxy	
hsa-miR-215-5p	0	YoungOxy	
hsa-miR-3175	0	YoungOxy	
hsa-miR-6758-3p	0	YoungOxy	
hsa-miR-150-5p	0	YoungOxy	
hsa-miR-548ag	0	YoungOxy	
hsa-miR-4446-3p	0	YoungOxy	
hsa-miR-3194-3p	0	YoungOxy	
hsa-miR-100-3p	0	YoungOxy	
hsa-miR-3133	0	YoungOxy	
hsa-let-7i-3p	0	YoungOxy	
hsa-miR-323a-5p	0	YoungOxy	
hsa-miR-518e-3p	0	YoungOxy	
hsa-miR-5008-5p	0	YoungOxy	
hsa-miR-301b-3p	0	YoungOxy	
hsa-miR-5000-3p	0	YoungOxy	
hsa-miR-642a-3p	0	YoungOxy	
hsa-miR-450a-1-3p	0	YoungOxy	
hsa-miR-3929	0	YoungOxy	
hsa-miR-4755-3p	0	YoungOxy	
hsa-miR-4705	0	YoungOxy	
hsa-miR-7846-3p	0	YoungOxy	
hsa-miR-329-3p	0	YoungOxy	
hsa-miR-1307-5p	0	YoungOxy	
hsa-miR-4435	0	YoungOxy	
hsa-miR-224-5p	0	YoungOxy	
hsa-miR-6798-3p	0	YoungOxy	
hsa-miR-525-3p	0	YoungOxy	
hsa-miR-1910-5p	0	YoungOxy	
hsa-miR-6764-5p	0	YoungOxy	
hsa-miR-6842-5p	0	YoungOxy	
hsa-miR-548y	0	YoungOxy	
hsa-miR-181a-3p	0	YoungOxy	
hsa-miR-3914	0	YoungOxy	
hsa-miR-335-5p	0	YoungOxy	
hsa-miR-219b-3p	0	YoungOxy	
hsa-miR-520h	0	YoungOxy	
hsa-miR-18a-3p	0	YoungOxy	
hsa-miR-548ay-5p	0	YoungOxy	
hsa-miR-6749-3p	0	YoungOxy	
hsa-miR-3936	0	YoungOxy	
hsa-miR-5695	0	YoungOxy	
hsa-miR-1273h-5p	0	YoungOxy	
hsa-miR-369-5p	0	YoungOxy	
hsa-miR-4656	0	YoungOxy	
hsa-miR-135a-5p	0	YoungOxy	
hsa-miR-4639-5p	0	YoungOxy	
hsa-miR-6785-5p	0	YoungOxy	
hsa-miR-4729	0	YoungOxy	
hsa-miR-3085-5p	0	YoungOxy	
hsa-miR-6736-5p	0	YoungOxy	
hsa-miR-548l	0	YoungOxy	
hsa-miR-208b-5p	0	YoungOxy	
hsa-miR-518f-5p	0	YoungOxy	
hsa-miR-99a-3p	0	YoungOxy	
hsa-miR-6511b-3p	0	YoungOxy	
hsa-miR-4501	0	YoungOxy	
hsa-miR-3136-5p	0	YoungOxy	
hsa-miR-499a-3p	0	YoungOxy	
hsa-miR-6729-3p	0	YoungOxy	
hsa-miR-487a-5p	0	YoungOxy	
hsa-miR-5006-3p	0	YoungOxy	
hsa-miR-6726-3p	0	YoungOxy	
hsa-miR-6509-3p	0	YoungOxy	
hsa-miR-203a-3p	0	YoungOxy	
hsa-miR-6783-3p	0	YoungOxy	
hsa-miR-6815-5p	0	YoungOxy	
hsa-miR-6772-3p	0	YoungOxy	
hsa-miR-130a-5p	0	YoungOxy	
hsa-miR-3193	0	YoungOxy	
hsa-miR-331-3p	0	YoungOxy	
hsa-miR-187-3p	0	YoungOxy	
hsa-miR-4506	0	YoungOxy	
hsa-miR-523-3p	0	YoungOxy	
hsa-miR-6761-3p	0	YoungOxy	
hsa-miR-6734-3p	0	YoungOxy	
hsa-miR-579-3p	0	YoungOxy	
hsa-miR-4473	0	YoungOxy	
hsa-miR-136-5p	0	YoungOxy	
hsa-miR-1973	0	YoungOxy	
hsa-miR-188-5p	0	YoungOxy	
hsa-miR-3183	0	YoungOxy	
hsa-miR-3678-5p	0	YoungOxy	
hsa-miR-6507-5p	0	YoungOxy	
hsa-miR-4775	0	YoungOxy	
hsa-miR-4671-3p	0	YoungOxy	
hsa-miR-1244	0	YoungOxy	
hsa-miR-147b-5p	0	YoungOxy	
hsa-miR-152-5p	0	YoungOxy	
hsa-miR-3940-3p	0	YoungOxy	
hsa-miR-1249-3p	0	YoungOxy	
hsa-miR-181c-5p	0	YoungOxy	
hsa-miR-218-2-3p	0	YoungOxy	
hsa-miR-548az-3p	0	YoungOxy	
hsa-miR-6796-3p	0	YoungOxy	
hsa-miR-338-3p	0	YoungOxy	
hsa-miR-200a-3p	0	YoungOxy	
hsa-miR-15a-3p	0	YoungOxy	
hsa-miR-6732-3p	0	YoungOxy	
hsa-miR-211-5p	0	YoungOxy	
hsa-miR-548e-3p	0	YoungOxy	
hsa-miR-4695-5p	0	YoungOxy	
hsa-miR-219a-1-3p	0	YoungOxy	
hsa-miR-1265	0	YoungOxy	
hsa-miR-548ac	0	YoungOxy	
hsa-miR-1343-3p	0	YoungOxy	
hsa-miR-625-5p	0	YoungOxy	
hsa-miR-410-3p	0	YoungOxy	
hsa-miR-655-5p	0	YoungOxy	
hsa-miR-3164	0	YoungOxy	
hsa-miR-214-3p	0	YoungOxy	
hsa-miR-877-3p	0	YoungOxy	
hsa-miR-6882-5p	0	YoungOxy	
hsa-miR-1197	0	YoungOxy	
hsa-miR-519c-5p	0	YoungOxy	
hsa-miR-346	0	YoungOxy	
hsa-miR-6885-3p	0	YoungOxy	
hsa-miR-487b-5p	0	YoungOxy	
hsa-miR-326	0	YoungOxy	
hsa-miR-548x-3p	0	YoungOxy	
hsa-miR-5582-3p	0	YoungOxy	
hsa-miR-6738-3p	0	YoungOxy	
hsa-miR-520g-5p	0	YoungOxy	
hsa-miR-130a-3p	0	YoungOxy	
hsa-miR-7854-3p	0	YoungOxy	
hsa-miR-3159	0	YoungOxy	
hsa-miR-433-3p	0	YoungOxy	
hsa-miR-217-5p	0	YoungOxy	
hsa-miR-5187-5p	0	YoungOxy	
hsa-miR-6830-5p	0	YoungOxy	
hsa-miR-3529-5p	0	YoungOxy	
hsa-miR-6809-3p	0	YoungOxy	
hsa-miR-1-5p	0	YoungOxy	
hsa-miR-671-5p	0	YoungOxy	
hsa-miR-302d-3p	0	YoungOxy	
hsa-miR-1976	0	YoungOxy	
hsa-miR-6762-5p	0	YoungOxy	
hsa-miR-4687-5p	0	YoungOxy	
hsa-miR-1-3p	3904254.977	Old	6.591538173
hsa-miR-26a-5p	131039.4385	Old	5.117402024
hsa-let-7f-5p	116375.772	Old	5.065862575
hsa-miR-378a-3p	93051.42353	Old	4.968723022
hsa-let-7g-5p	85711.16811	Old	4.933037414
hsa-miR-206	84122.29508	Old	4.924911113
hsa-let-7i-5p	62152.74553	Old	4.793460318
hsa-miR-148a-3p	51550.27291	Old	4.712230969
hsa-let-7a-5p	50009.07861	Old	4.699048853
hsa-miR-486-5p	37403.33576	Old	4.572910336
hsa-miR-27b-3p	27542.25182	Old	4.439999445
hsa-miR-126-3p	22414.22038	Old	4.350523638
hsa-miR-92a-3p	19807.57965	Old	4.296831411
hsa-miR-143-3p	18158.23059	Old	4.259073527
hsa-miR-30c-5p	13792.36017	Old	4.13963859
hsa-let-7b-5p	10156.81469	Old	4.006757529
hsa-miR-25-3p	9577.808568	Old	3.981266153
hsa-miR-151a-3p	7048.639556	Old	3.848105303
hsa-miR-22-3p	6341.265342	Old	3.802175926
hsa-let-7d-5p	5760.117063	Old	3.76043131
hsa-miR-95-3p	5714.847362	Old	3.757004635
hsa-miR-26b-5p	5192.286702	Old	3.715358665
hsa-miR-24-3p	4924.460495	Old	3.692358658
hsa-miR-99a-5p	4277.983263	Old	3.631239081
hsa-miR-21-5p	3922.85842	Old	3.593602634
hsa-miR-30a-3p	3418.89802	Old	3.533886147
hsa-miR-103a-3p	3277.804212	Old	3.515583009
hsa-let-7c-5p	3275.831867	Old	3.515321603
hsa-miR-133a-3p	2991.192938	Old	3.475844427
hsa-miR-499a-5p	2897.34906	Old	3.46200082
hsa-miR-101-3p	2774.275308	Old	3.443149556
hsa-miR-185-5p	2629.450197	Old	3.41986495
hsa-miR-423-3p	2152.070936	Old	3.332856582
hsa-miR-30e-3p	2017.472556	Old	3.304807636
hsa-miR-10b-5p	1948.000669	Old	3.289589102
hsa-miR-423-5p	1851.306949	Old	3.267478431
hsa-miR-20a-5p	1634.337907	Old	3.213341854
hsa-miR-363-3p	1576.812801	Old	3.197780137
hsa-miR-182-5p	1389.297209	Old	3.142795163
hsa-miR-98-5p	1279.740489	Old	3.107121911
hsa-miR-7-5p	1248.90375	Old	3.09652897
hsa-miR-191-5p	1239.107745	Old	3.093109072
hsa-miR-451a	1223.188389	Old	3.08749335
hsa-miR-532-5p	1205.786217	Old	3.081270315
hsa-miR-125b-5p	1157.287052	Old	3.063441094
hsa-miR-144-3p	1154.157407	Old	3.062265043
hsa-miR-328-3p	1100.106606	Old	3.041434772
hsa-let-7d-3p	1075.961646	Old	3.031796791
hsa-miR-100-5p	1074.729883	Old	3.031299325
hsa-miR-148b-3p	1063.386347	Old	3.02669108
hsa-miR-10a-5p	1041.031769	Old	3.017463983
hsa-miR-381-3p	978.5431483	Old	2.99057998
hsa-miR-199b-3p	839.8357783	Old	2.924194372
hsa-miR-183-5p	762.6842914	Old	2.882344802
hsa-miR-139-5p	752.6270066	Old	2.876579798
hsa-miR-93-5p	738.1670972	Old	2.868154683
hsa-miR-133a-5p	685.2715428	Old	2.835862697
hsa-miR-320a-3p	648.7499025	Old	2.812077306
hsa-miR-23b-3p	641.3667208	Old	2.807106422
hsa-miR-378a-5p	636.1655436	Old	2.803570143
hsa-miR-196a-5p	634.4565475	Old	2.802401884
hsa-miR-152-3p	548.2837702	Old	2.73900539
hsa-miR-127-3p	506.5949392	Old	2.704660847
hsa-let-7e-5p	478.6487911	Old	2.680016966
hsa-miR-29a-3p	461.5408581	Old	2.664210153
hsa-miR-16-5p	455.2822974	Old	2.658280764
hsa-miR-885-5p	441.6018836	Old	2.645030917
hsa-miR-199b-5p	407.8545209	Old	2.610505281
hsa-miR-186-5p	404.6877608	Old	2.60712007
hsa-miR-197-3p	379.846106	Old	2.579607679
hsa-miR-144-5p	364.3527032	Old	2.561521996
hsa-miR-146b-5p	344.5912836	Old	2.537304288
hsa-miR-27a-3p	333.7514486	Old	2.523423159
hsa-miR-199a-5p	329.3563788	Old	2.517666079
hsa-miR-17-5p	310.3382905	Old	2.491835363
hsa-miR-340-5p	293.0584023	Old	2.466954178
hsa-miR-504-5p	292.7246807	Old	2.466459341
hsa-miR-181a-5p	292.2726338	Old	2.465788153
hsa-miR-181a-2-3p	274.3085743	Old	2.438239383
hsa-miR-146a-5p	259.9997834	Old	2.414972986
hsa-miR-145-5p	248.4124186	Old	2.395173303
hsa-miR-340-3p	245.8728454	Old	2.390710567
hsa-miR-140-3p	244.6809246	Old	2.388600113
hsa-miR-379-5p	244.5317305	Old	2.388335221
hsa-miR-615-3p	225.3950477	Old	2.35294437
hsa-miR-192-5p	220.6953937	Old	2.343793269
hsa-miR-218-5p	215.6612134	Old	2.333772044
hsa-miR-30c-2-3p	215.4345298	Old	2.333315313
hsa-miR-370-3p	200.5700519	Old	2.302266087
hsa-miR-27b-5p	188.9332815	Old	2.276308468
hsa-miR-941	179.8808425	Old	2.254984913
hsa-miR-32-5p	177.5146266	Old	2.249234143
hsa-miR-126-5p	175.0454189	Old	2.243150749
hsa-miR-409-3p	172.8253846	Old	2.237607532
hsa-miR-361-5p	168.1526214	Old	2.225703642
hsa-miR-20b-5p	140.2749725	Old	2.146980192
hsa-miR-196b-5p	136.9817083	Old	2.136662578
hsa-miR-374b-5p	132.6312932	Old	2.122646004
hsa-miR-96-5p	131.9846282	Old	2.120523353
hsa-miR-365a-3p	128.3921563	Old	2.108538493
hsa-miR-145-3p	119.4202002	Old	2.077077795
hsa-miR-15b-5p	116.3856829	Old	2.065899559
hsa-miR-345-5p	111.3399488	Old	2.046651017
hsa-miR-140-5p	111.1587942	Old	2.045943827
hsa-miR-22-5p	107.0155305	Old	2.029446809
hsa-miR-133b	102.5605391	Old	2.010980295
hsa-miR-493-5p	102.3664182	Old	2.010157508
hsa-miR-361-3p	100.273573	Old	2.00118649
hsa-miR-1271-5p	97.29051529	Old	1.988070504
hsa-miR-411-5p	94.23283653	Old	1.974202264
hsa-miR-195-5p	89.01856542	Old	1.949480591
hsa-miR-6505-5p	84.19402344	Old	1.925281264
hsa-miR-543	83.66105608	Old	1.922523343
hsa-miR-652-3p	82.10784886	Old	1.914384674
hsa-miR-374a-5p	81.78639655	Old	1.912681074
hsa-miR-629-5p	80.72371635	Old	1.907001148
hsa-miR-502-3p	80.40096983	Old	1.905261287
hsa-miR-378d	80.14981718	Old	1.903902536
hsa-miR-501-3p	78.69850856	Old	1.895966502
hsa-miR-142-5p	78.13010863	Old	1.892818428
hsa-miR-125a-5p	76.71387287	Old	1.884873908
hsa-miR-374a-3p	73.58810072	Old	1.866807594
hsa-miR-106b-3p	71.53123133	Old	1.854495701
hsa-miR-744-5p	64.57468774	Old	1.810062315
hsa-miR-181b-5p	63.57455368	Old	1.80328332
hsa-miR-195-3p	63.41925051	Old	1.802221105
hsa-miR-221-3p	63.03126841	Old	1.799556047
hsa-miR-23b-5p	60.01716928	Old	1.778275508
hsa-miR-382-5p	58.62410925	Old	1.768076257
hsa-miR-4699-3p	57.5487374	Old	1.7600358
hsa-miR-222-3p	57.43602232	Old	1.759184356
hsa-miR-151a-5p	56.05434653	Old	1.748609294
hsa-miR-27a-5p	55.52445792	Old	1.744484327
hsa-miR-424-3p	53.82088111	Old	1.730950803
hsa-miR-193b-3p	53.55762498	Old	1.72882131
hsa-miR-1303	53.27780568	Old	1.726546329
hsa-miR-548o-3p	50.92612342	Old	1.706940618
hsa-miR-139-3p	49.93262028	Old	1.698384357
hsa-miR-454-3p	47.80932337	Old	1.679512597
hsa-miR-2110	46.85519468	Old	1.670757747
hsa-miR-1180-3p	45.46602433	Old	1.65768698
hsa-miR-628-5p	45.12934747	Old	1.654459054
hsa-miR-106a-5p	44.48271386	Old	1.648191275
hsa-miR-335-3p	44.37632582	Old	1.647151342
hsa-miR-28-5p	44.06386266	Old	1.644082565
hsa-miR-24-1-5p	41.93460825	Old	1.62257259
hsa-miR-1307-3p	41.71725432	Old	1.620315717
hsa-miR-365a-5p	40.87409626	Old	1.611448163
hsa-miR-29b-3p	40.05743415	Old	1.602683127
hsa-miR-1296-5p	39.05096043	Old	1.59163172
hsa-miR-509-3-5p	38.0115388	Old	1.579915451
hsa-miR-193a-5p	37.90547148	Old	1.578701903
hsa-miR-493-3p	36.83105911	Old	1.566214208
hsa-miR-125b-1-3p	36.4603703	Old	1.561821075
hsa-miR-193b-5p	35.63983425	Old	1.551935676
hsa-miR-4732-3p	35.44994968	Old	1.549615623
hsa-miR-184	34.86359497	Old	1.542372167
hsa-miR-143-5p	34.54740519	Old	1.538415434
hsa-miR-132-5p	34.12855801	Old	1.533117939
hsa-miR-671-3p	31.49959733	Old	1.498305002
hsa-miR-208b-3p	31.38492702	Old	1.496721123
hsa-miR-1301-3p	30.52855915	Old	1.484706307
hsa-miR-16-2-3p	29.97021933	Old	1.476689921
hsa-miR-214-5p	29.38393919	Old	1.468110017
hsa-miR-9-5p	27.97947814	Old	1.44683961
hsa-miR-425-5p	27.17360343	Old	1.434147233
hsa-miR-4662a-5p	26.79199713	Old	1.428005088
hsa-miR-500a-3p	26.57653268	Old	1.42449832
hsa-miR-769-5p	26.56944089	Old	1.424382415
hsa-miR-944	26.46105577	Old	1.422607168
hsa-miR-664a-3p	26.44681106	Old	1.422373313
hsa-miR-30b-3p	25.64935548	Old	1.409076457
hsa-miR-362-5p	25.63786628	Old	1.408881878
hsa-miR-200c-3p	23.88886863	Old	1.378195582
hsa-miR-122b-5p	23.62289061	Old	1.373333039
hsa-miR-4732-5p	22.84969902	Old	1.358880484
hsa-miR-190b-5p	22.0359868	Old	1.343132504
hsa-miR-92b-3p	21.12151526	Old	1.324725071
hsa-miR-99b-3p	20.62380075	Old	1.314368704
hsa-miR-29c-3p	20.23326683	Old	1.306066009
hsa-miR-1323	20.21552841	Old	1.305685098
hsa-miR-204-5p	19.70982954	Old	1.294682868
hsa-miR-132-3p	19.17497652	Old	1.282734841
hsa-miR-660-5p	18.48387905	Old	1.266793118
hsa-miR-495-3p	18.45302705	Old	1.266067618
hsa-miR-3148	17.26273892	Old	1.237109702
hsa-miR-339-5p	17.1885963	Old	1.235240412
hsa-miR-576-5p	17.00152076	Old	1.23048777
hsa-miR-6505-3p	16.92421788	Old	1.228508608
hsa-miR-651-5p	16.87628444	Old	1.227276837
hsa-miR-130b-5p	16.47818961	Old	1.216909496
hsa-miR-532-3p	16.33315609	Old	1.213070112
hsa-miR-1306-5p	16.30170589	Old	1.212233053
hsa-miR-155-5p	16.14735624	Old	1.208101427
hsa-miR-548ae-5p	16.0799603	Old	1.206284972
hsa-miR-455-5p	15.91827028	Old	1.201895874
hsa-miR-107	15.59605326	Old	1.19301471
hsa-miR-3173-5p	15.57498278	Old	1.192427575
hsa-miR-190a-5p	15.12722067	Old	1.179759142
hsa-miR-1249-3p	15.06552552	Old	1.177984285
hsa-miR-181d-5p	14.59465316	Old	1.164193778
hsa-let-7a-3p	14.48606599	Old	1.160950459
hsa-miR-128-3p	14.454438	Old	1.16000121
hsa-miR-4661-5p	14.37777347	Old	1.157691637
hsa-miR-450b-5p	14.33233152	Old	1.156316845
hsa-miR-369-3p	13.99814054	Old	1.146070349
hsa-miR-1299	13.80515809	Old	1.140041384
hsa-miR-3150a-5p	13.32611182	Old	1.124703453
hsa-miR-149-5p	13.0184187	Old	1.114558235
hsa-miR-1255b-5p	12.70464399	Old	1.1039625
hsa-miR-421	12.33930937	Old	1.091290853
hsa-miR-548aq-3p	12.30085287	Old	1.089935224
hsa-miR-19b-3p	12.26047649	Old	1.088507349
hsa-miR-29c-5p	12.1638877	Old	1.085072402
hsa-miR-625-3p	11.96016874	Old	1.077737307
hsa-miR-582-3p	11.8672018	Old	1.074348328
hsa-miR-10b-3p	11.35100928	Old	1.055034479
hsa-miR-210-3p	11.22818191	Old	1.05030944
hsa-miR-223-5p	10.88258936	Old	1.036732242
hsa-miR-30d-3p	10.75611666	Old	1.031655504
hsa-miR-654-5p	10.50291199	Old	1.021309726
hsa-miR-15b-3p	10.44582259	Old	1.018942646
hsa-miR-378i	10.35129407	Old	1.014994647
hsa-miR-148a-5p	10.01718876	Old	1.000745857
hsa-miR-296-5p	9.953398555	Old	0.997971394
hsa-miR-584-5p	9.82305046	Old	0.992246375
hsa-miR-30c-1-3p	9.674709619	Old	0.985637939
hsa-miR-3688-3p	9.128303124	Old	0.960390053
hsa-miR-485-3p	8.972976953	Old	0.952936552
hsa-miR-1287-5p	8.725744653	Old	0.9408025
hsa-miR-505-5p	8.627925051	Old	0.935906364
hsa-miR-548ah-3p	8.475365227	Old	0.928158422
hsa-miR-212-5p	8.30818309	Old	0.919506059
hsa-miR-374b-3p	8.206672523	Old	0.914167104
hsa-miR-339-3p	8.205574649	Old	0.914109001
hsa-miR-122-5p	8.127911918	Old	0.909978989
hsa-miR-136-3p	8.085530371	Old	0.907708513
hsa-miR-7-1-3p	8.042351317	Old	0.905383041
hsa-miR-574-5p	8.040537218	Old	0.905285067
hsa-miR-378g	7.867396842	Old	0.895831057
hsa-miR-30a-5p	7.501848862	Old	0.87516831
hsa-miR-450a-5p	7.449084434	Old	0.872102897
hsa-miR-5010-3p	7.423620496	Old	0.870615762
hsa-miR-26a-2-3p	7.339580226	Old	0.865671222
hsa-miR-889-3p	7.308989431	Old	0.863857334
hsa-miR-659-5p	7.295580768	Old	0.86305987
hsa-miR-30d-5p	7.149197045	Old	0.854257267
hsa-miR-378f	6.854772687	Old	0.835993058
hsa-miR-200b-3p	6.535356083	Old	0.815269255
hsa-miR-675-5p	6.405709139	Old	0.806567215
hsa-miR-34c-5p	6.338038135	Old	0.801954848
hsa-miR-15a-5p	6.321458544	Old	0.800817294
hsa-miR-491-5p	6.312136505	Old	0.800176382
hsa-miR-1278	6.276792555	Old	0.797737776
hsa-miR-618	6.195452871	Old	0.792073058
hsa-miR-708-5p	6.146072727	Old	0.788597695
hsa-miR-483-5p	6.091137541	Old	0.784698406
hsa-miR-296-3p	5.89619617	Old	0.770571924
hsa-miR-34a-5p	5.738414197	Old	0.758791892
hsa-miR-485-5p	5.727171788	Old	0.75794021
hsa-miR-382-3p	5.645803957	Old	0.751725794
hsa-miR-3613-5p	5.638289668	Old	0.751147384
hsa-miR-214-3p	5.575600534	Old	0.746291651
hsa-let-7c-3p	5.385544518	Old	0.73122962
hsa-miR-548bc	5.382074572	Old	0.730949711
hsa-miR-576-3p	5.14521884	Old	0.711403851
hsa-miR-3681-5p	5.125570088	Old	0.709742176
hsa-miR-6842-3p	5.050990529	Old	0.703376554
hsa-miR-590-3p	5.019829719	Old	0.700688985
hsa-let-7b-3p	4.948407078	Old	0.694465419
hsa-miR-3116	4.910928177	Old	0.691163583
hsa-miR-3158-3p	4.79260918	Old	0.680572015
hsa-miR-3127-3p	4.751146646	Old	0.676798435
hsa-miR-301a-5p	4.729909192	Old	0.674852803
hsa-miR-1255a	4.669725804	Old	0.66929138
hsa-miR-758-3p	4.557499338	Old	0.658726614
hsa-miR-135a-5p	4.49057721	Old	0.652302168
hsa-miR-329-3p	4.446010894	Old	0.647970523
hsa-miR-489-3p	4.334397949	Old	0.636928782
hsa-miR-5698	4.263833487	Old	0.629800236
hsa-miR-6511a-3p	4.263705668	Old	0.629787217
hsa-miR-598-3p	4.171929967	Old	0.620337009
hsa-miR-1843	4.133164701	Old	0.616282712
hsa-miR-146b-3p	4.094684443	Old	0.612220438
hsa-miR-23a-5p	4.041780153	Old	0.606572687
hsa-miR-548k	3.979868043	Old	0.599868673
hsa-miR-526b-5p	3.974651019	Old	0.599299003
hsa-miR-580-3p	3.927024426	Old	0.594063603
hsa-miR-455-3p	3.925826879	Old	0.593931144
hsa-miR-320c	3.789955204	Old	0.578634077
hsa-miR-497-5p	3.760761302	Old	0.575275769
hsa-miR-337-3p	3.727166398	Old	0.571378782
hsa-miR-548e-3p	3.670609984	Old	0.564738242
hsa-miR-656-3p	3.668967085	Old	0.564543816
hsa-miR-589-5p	3.622045863	Old	0.558953945
hsa-miR-92a-1-5p	3.617894187	Old	0.558455861
hsa-miR-3177-3p	3.610671255	Old	0.557587948
hsa-miR-18a-5p	3.578776767	Old	0.553734609
hsa-miR-409-5p	3.560806758	Old	0.551548405
hsa-miR-487a-5p	3.543823971	Old	0.549472141
hsa-miR-26b-3p	3.500701209	Old	0.544155045
hsa-miR-342-5p	3.486597869	Old	0.54240186
hsa-miR-6883-3p	3.470024752	Old	0.540332573
hsa-miR-452-5p	3.338656908	Old	0.523571792
hsa-miR-1247-5p	3.2614689	Old	0.513413242
hsa-miR-2277-5p	3.256337538	Old	0.512729416
hsa-miR-454-5p	3.241122313	Old	0.510695421
hsa-miR-654-3p	3.234879067	Old	0.50985805
hsa-miR-512-3p	3.230311246	Old	0.509244369
hsa-miR-3605-3p	3.2257499	Old	0.508630692
hsa-miR-10527-5p	3.193695066	Old	0.504293447
hsa-miR-487b-3p	3.111660704	Old	0.492992235
hsa-let-7e-3p	3.108966592	Old	0.492616055
hsa-miR-188-5p	3.091275117	Old	0.490137658
hsa-miR-331-3p	3.025753199	Old	0.480833501
hsa-miR-676-3p	3.016079006	Old	0.479442714
hsa-miR-9903	3.015893671	Old	0.479416026
hsa-miR-1304-5p	2.994653061	Old	0.476346515
hsa-miR-522-3p	2.981543417	Old	0.474441138
hsa-miR-1343-3p	2.940512225	Old	0.468422989
hsa-miR-99b-5p	2.918929092	Old	0.465223545
hsa-miR-1307-5p	2.89835817	Old	0.462152053
hsa-miR-520a-3p	2.87879946	Old	0.459211413
hsa-miR-221-5p	2.864278913	Old	0.457015306
hsa-miR-10395-3p	2.861456982	Old	0.456587221
hsa-miR-1273c	2.835469691	Old	0.452625009
hsa-miR-1468-5p	2.818572566	Old	0.450029221
hsa-miR-3157-3p	2.701949604	Old	0.431677244
hsa-let-7i-3p	2.657158953	Old	0.424417535
hsa-miR-6747-3p	2.647199752	Old	0.422786714
hsa-miR-3129-3p	2.644505641	Old	0.422344498
hsa-miR-3180-3p	2.563583163	Old	0.408847411
hsa-miR-4775	2.539420949	Old	0.404734698
hsa-miR-181a-3p	2.525730436	Old	0.402386998
hsa-miR-1298-5p	2.458526618	Old	0.390674915
hsa-miR-19a-3p	2.384317729	Old	0.377364128
hsa-miR-23a-3p	2.330176893	Old	0.367388891
hsa-miR-664b-3p	2.329421543	Old	0.367248088
hsa-miR-539-5p	2.285425242	Old	0.35896702
hsa-miR-5699-3p	2.284470546	Old	0.358785563
hsa-miR-6806-3p	2.269315994	Old	0.355894974
hsa-miR-579-5p	2.218724293	Old	0.346103339
hsa-miR-6741-3p	2.211401688	Old	0.344667637
hsa-miR-3124-5p	2.208422569	Old	0.344082177
hsa-miR-505-3p	2.189658209	Old	0.34037633
hsa-miR-548ar-3p	2.138941846	Old	0.330198977
hsa-miR-21-3p	2.123341941	Old	0.327019938
hsa-miR-1263	2.104420392	Old	0.323132502
